run_dir,case,replicate,frame,time_s,time_min,dx,dy,dz,net_displacement
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,1,1.0,0.016666666666666666,0.026699999999999946,-0.042,-0.0115,0.05107974158117871
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,2,2.0,0.03333333333333333,-0.0040000000000000036,-0.0398,-0.0044,0.04024176934479894
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,3,3.0,0.05,-0.012599999999999945,0.017,-0.0154,0.026170976290539844
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,4,4.0,0.06666666666666667,-0.023600000000000065,0.0126,0.0112,0.029002758489495496
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,5,5.0,0.08333333333333333,-0.06389999999999985,0.0083,-0.0199,0.06743967674892859
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,6,6.0,0.1,-0.11180000000000012,0.0123,-0.0097,0.11289207235231369
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,7,7.0,0.11666666666666667,-0.06700000000000017,0.0545,0.0103,0.08697896297381351
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,8,8.0,0.13333333333333333,-0.06000000000000005,0.0166,-0.0265,0.06765951522143804
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,9,9.0,0.15,-0.0697000000000001,-0.0013,-0.0071,0.0700727479124375
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,10,10.0,0.16666666666666666,-0.06380000000000008,-0.0023,0.0108,0.06474851349645033
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,11,11.0,0.18333333333333332,-0.07900000000000018,0.038,-0.0149,0.08892136976003029
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,12,12.0,0.2,-0.030199999999999783,-0.0002,0.025,0.03920561184320412
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,13,13.0,0.21666666666666667,0.018600000000000172,0.0174,0.0021,0.025556408198336603
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,14,14.0,0.23333333333333334,0.011299999999999866,0.0332,0.0015,0.0351024215688889
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,15,15.0,0.25,0.0365000000000002,0.0049,-0.0096,0.03805811345823666
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,16,16.0,0.26666666666666666,0.07670000000000021,-0.0245,-0.0028,0.08056661839744816
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,17,17.0,0.2833333333333333,0.0411999999999999,-0.0335,-0.0047,0.053308348314311825
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,18,18.0,0.3,0.01670000000000016,-0.02,0.0031,0.026239283526803953
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,19,19.0,0.31666666666666665,-0.03960000000000008,-0.0028,-0.0401,0.05642703252874465
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,20,20.0,0.3333333333333333,-0.03699999999999992,0.0339,-0.0192,0.0537294146627338
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,21,21.0,0.35,-0.04400000000000004,0.0079,0.0069,0.04523295258989848
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,22,22.0,0.36666666666666664,-0.019899999999999807,-0.0215,0.0036,0.02951643609923109
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,23,23.0,0.38333333333333336,0.012799999999999923,-0.0196,-0.0125,0.02653770901943116
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,24,24.0,0.4,0.0043999999999999595,-0.0541,0.0119,0.05556779642922688
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,25,25.0,0.4166666666666667,0.04499999999999993,-0.0367,-0.0162,0.06028540453542627
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,26,26.0,0.43333333333333335,-0.02450000000000019,-0.0094,0.002,0.02631748468224137
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,27,27.0,0.45,-0.060900000000000176,-0.001,-0.0145,0.06261038252558454
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,28,28.0,0.4666666666666667,-0.0596000000000001,-0.0414,-0.0173,0.07460167558439965
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,29,29.0,0.48333333333333334,-0.10009999999999986,-0.0176,0.0053,0.1017735722081129
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,30,30.0,0.5,-0.14380000000000015,0.0264,-0.0004,0.1462038303191816
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,31,31.0,0.5166666666666667,-0.11719999999999997,0.0189,0.0306,0.12259449416674467
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,32,32.0,0.5333333333333333,-0.133,-0.0353,0.0133,0.1382460849355236
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,33,33.0,0.55,-0.10539999999999994,-0.005,-0.014,0.10644322430291178
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,34,34.0,0.5666666666666667,-0.09229999999999983,-0.036,-0.0434,0.10816122225640744
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,35,35.0,0.5833333333333334,-0.12749999999999995,-0.0506,-0.013,0.13778827961768006
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,36,36.0,0.6,-0.1025999999999998,-0.0797,-0.0097,0.13028023641366315
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,37,37.0,0.6166666666666667,-0.04999999999999982,-0.1172,-0.0354,0.1322459829257584
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,38,38.0,0.6333333333333333,-0.03180000000000005,-0.1505,-0.0042,0.15388024564576183
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,39,39.0,0.65,-0.04059999999999997,-0.1209,-0.0217,0.12936792492731727
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,40,40.0,0.6666666666666666,-0.07290000000000019,-0.0565,-0.0025,0.09226543231351612
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,41,41.0,0.6833333333333333,-0.08190000000000008,-0.12,0.0012,0.14528953850845563
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,42,42.0,0.7,-0.04999999999999982,-0.0913,-0.006,0.10426739663001078
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,43,43.0,0.7166666666666667,-0.11799999999999988,-0.1253,-0.0216,0.17346656738403504
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,44,44.0,0.7333333333333333,-0.08470000000000022,-0.1248,-0.0164,0.15171713812223073
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,45,45.0,0.75,-0.07850000000000001,-0.1426,-0.0073,0.16294262794002065
