scenario,condition,time_min,phase_name,n_replicates,vz_abs_mean,vz_abs_sd,vz_abs_sem,vz_abs_n,speckle_length_proxy_um_mean,speckle_length_proxy_um_sd,speckle_length_proxy_um_sem,speckle_length_proxy_um_n,chewer_band_mass_fraction_mean,chewer_band_mass_fraction_sd,chewer_band_mass_fraction_sem,chewer_band_mass_fraction_n,bottom_half_mass_fraction_mean,bottom_half_mass_fraction_sd,bottom_half_mass_fraction_sem,bottom_half_mass_fraction_n
full_height_aligned,nomotor_xlink,12.1,motor,5,0.006216395922921692,0.0039318245149673435,0.0017583653782134237,5,1013.2,35.400564967243106,15.83161394173064,5,0.1039724791754409,0.023511632486000727,0.010514721700137999,5,0.29990233969325847,0.029123122151595498,0.013024256169599494,5
full_height_aligned,nomotor_xlink,12.116666666666667,motor,5,0.0034702772039682194,0.003074687776293475,0.001375042175475975,5,1013.6,34.99714274051526,15.65119803721108,5,0.1019553280604106,0.02229578926376473,0.009970980081157583,5,0.30058302205808324,0.029105928975356236,0.013016567147435468,5
full_height_aligned,nomotor_xlink,12.133333333333333,motor,5,0.0026780644309279287,0.002578031923355755,0.001152930925757599,5,1013.6,34.739027044521556,15.535765188750762,5,0.10205724322284945,0.021015155093852194,0.009398263069510896,5,0.3008303955861986,0.028523346269386615,0.0127560282408227,5
full_height_aligned,nomotor_xlink,12.15,motor,5,0.004528690420091586,0.0027148056951046074,0.001214098015991494,5,1013.6,34.739027044521556,15.535765188750762,5,0.10233876631648456,0.02228001364139708,0.009963925008357298,5,0.29981197423557054,0.028091600099241144,0.012562945483728606,5
full_height_aligned,nomotor_xlink,12.166666666666666,motor,5,0.004581621563729277,0.0020523650529614655,0.0009178455546133585,5,1012.8,35.70994259306503,15.969971822141703,5,0.10166639925889367,0.023063018104275346,0.010314095249493602,5,0.30004008507366586,0.027899464252776673,0.012477019721006804,5
full_height_aligned,nomotor_xlink,12.183333333333334,motor,5,0.005519642399450619,0.002972676092930142,0.0013294211637760558,5,1013.2,35.70994259306503,15.969971822141703,5,0.10317111256312388,0.024092789896507167,0.01077462319524203,5,0.3011876958580741,0.02878502231965556,0.012873053328119702,5
full_height_aligned,nomotor_xlink,12.2,motor,5,0.009103083610209995,0.005167144730086332,0.002310817373210568,5,1013.6,36.09432088293115,16.141871019184855,5,0.10121170365927053,0.022048906818040174,0.009860570894939283,5,0.30007322090213573,0.026210169047862237,0.01172154393855618,5
full_height_aligned,nomotor_xlink,12.216666666666667,motor,5,0.010516592751390075,0.002750181485814801,0.0012299185505486537,5,1013.2,35.5133777610635,15.882065356873454,5,0.10241121000174824,0.02249196962446008,0.01005871460563063,5,0.2999418333742264,0.02713806115897395,0.012136509905802496,5
full_height_aligned,nomotor_xlink,12.233333333333333,motor,5,0.007515971286271262,0.007186217840943043,0.003213774318694083,5,1013.6,34.93994848307593,15.625619987699688,5,0.10241263659098945,0.021430909339099004,0.009584194020372092,5,0.29879098043477914,0.02479830275148077,0.011090138135786215,5
full_height_aligned,nomotor_xlink,12.25,motor,5,0.008547242575092717,0.0045556368851268954,0.0020373427511898275,5,1014.0,34.52535300326414,15.440207252495025,5,0.10435065240491012,0.019707933440818313,0.008813655773942214,5,0.29828701669851493,0.025589894843196827,0.011444148881291884,5
full_height_aligned,nomotor_xlink,12.266666666666666,motor,5,0.0075065851363426365,0.0029917923209016655,0.0013379702008195977,5,1013.6,34.536936748935915,15.445387661046258,5,0.10488603547135919,0.020876704105323246,0.009336345905130342,5,0.30056088496131605,0.027858470042355837,0.01245868655276982,5
full_height_aligned,nomotor_xlink,12.283333333333333,motor,5,0.003600669440472348,0.002716535677504202,0.0012148716876405684,5,1013.2,35.11694747554235,15.704776343520463,5,0.10561553666516854,0.020789004500721103,0.009297125449632291,5,0.3000260513371578,0.02987515306429805,0.013360574617996317,5
full_height_aligned,nomotor_xlink,12.3,motor,5,0.007276060937561857,0.003099486179537353,0.0013861323585533279,5,1013.2,34.77355316903925,15.551205741035,5,0.10489511966201967,0.021655108018030333,0.009684458717683314,5,0.30141223842734094,0.03126659087098828,0.01398284452244083,5
full_height_aligned,nomotor_xlink,12.316666666666666,motor,5,0.00734450500423991,0.005430314608575646,0.0024285105207970613,5,1013.2,35.259041393662415,15.768322675541615,5,0.10484351874453132,0.02338169772024389,0.010456613106363439,5,0.30133572235204265,0.03046826809320509,0.013625823722618896,5
full_height_aligned,nomotor_xlink,12.333333333333334,motor,5,0.003841096986905246,0.002229200608975955,0.0009969288194308327,5,1014.0,35.270384177096794,15.773395322504282,5,0.10318320866864283,0.023805798653683884,0.010646276809662028,5,0.3022802637985436,0.030388305606603248,0.013590063411480568,5
full_height_aligned,nomotor_xlink,12.35,motor,5,0.005149128419451721,0.002872469126296691,0.0012846072459337659,5,1013.2,35.23066845803525,15.755633912984901,5,0.10475526553907251,0.024968504664682357,0.011166254745350069,5,0.3023232275705296,0.03151588664989976,0.014094332984070795,5
full_height_aligned,nomotor_xlink,12.366666666666667,motor,5,0.004547064321550965,0.003648523021529349,0.0016316690987225105,5,1013.2,35.457016230923884,15.856859714331836,5,0.10481627690486475,0.02557589958340764,0.011437890010841606,5,0.30020164465589716,0.030133565032573025,0.01347613996344879,5
full_height_aligned,nomotor_xlink,12.383333333333333,motor,5,0.007101886632476839,0.004043390873639821,0.0018082593706121805,5,1013.6,36.09432088293115,16.141871019184855,5,0.10434776284697869,0.024974615802372438,0.011168987729209044,5,0.30114387725322694,0.031303823210821244,0.013999495331006405,5
full_height_aligned,nomotor_xlink,12.4,motor,5,0.003181394918069946,0.0019563642428698023,0.0008749126871613572,5,1013.6,36.09432088293115,16.141871019184855,5,0.10401327062212729,0.02510715140763423,0.011228259453769934,5,0.3020643146361559,0.03230374396702042,0.014446673487601275,5
full_height_aligned,nomotor_xlink,12.416666666666666,motor,5,0.007858534810690232,0.005580961980000871,0.0024958820734247537,5,1014.4,35.47957158704146,15.86694677623896,5,0.10419572070070322,0.02446681552836905,0.010941892542876126,5,0.30158437411118466,0.030436986638233972,0.013611834230668791,5
full_height_aligned,nomotor_xlink,12.433333333333334,motor,5,0.009011895460079434,0.0052844910438351435,0.0023632962401008402,5,1014.8,35.08845964131227,15.692036196746423,5,0.10333907153192608,0.025348180534196692,0.011336050956080146,5,0.30252358551009684,0.032010771981202966,0.01431565243244309,5
full_height_aligned,nomotor_xlink,12.45,motor,5,0.0070454164257009125,0.0034683110573958923,0.001551075858290278,5,1014.8,35.287391515950844,15.781001235663087,5,0.1018621156834391,0.023628307498472115,0.010566900351970332,5,0.29996940389073457,0.03286880563524381,0.014699376747926662,5
full_height_aligned,nomotor_xlink,12.466666666666667,motor,5,0.00603052024418389,0.0033952520383818286,0.0015184028717132986,5,1014.4,34.93994848307593,15.625619987699688,5,0.10274359973856786,0.02453935618320618,0.01097433370994576,5,0.30145514065796436,0.03099750974946972,0.013862507786605353,5
full_height_aligned,nomotor_xlink,12.483333333333333,motor,5,0.0032915574864665676,0.0007630757980588208,0.0003412578712888851,5,1014.4,34.93994848307593,15.625619987699688,5,0.10377896380510832,0.024312982879320908,0.010873096490790022,5,0.2998662655388696,0.03303933614037243,0.014775640308267658,5
full_height_aligned,nomotor_xlink,12.5,motor,5,0.004638153325080952,0.004981856965273515,0.002227954165706478,5,1014.0,35.52463933666322,15.887101686588398,5,0.10301476758033572,0.023857797291727514,0.01066953130754262,5,0.3000131188213646,0.0322437978043811,0.014419864748670921,5
full_height_aligned,nomotor_xlink,12.516666666666666,motor,5,0.0024397934441294567,0.0028663456262713796,0.0012818687334704023,5,1013.6,34.88266044899672,15.599999999999998,5,0.1038877468635903,0.02443382779016684,0.010927139977867303,5,0.3009706229714685,0.03205104593115207,0.014333663490404816,5
full_height_aligned,nomotor_xlink,12.533333333333333,motor,5,0.0035987122794765903,0.0026019251108939127,0.0011636162840644934,5,1013.6,34.88266044899672,15.599999999999998,5,0.10270211279223666,0.023631223036937515,0.01056820422041026,5,0.3009771914135329,0.031200260736996367,0.013953180784728313,5
full_height_aligned,nomotor_xlink,12.55,motor,5,0.004141289183067931,0.0045553217530739975,0.002037201819851394,5,1013.6,34.88266044899672,15.599999999999998,5,0.10348422502992546,0.02343921199764852,0.010482334273154146,5,0.30173333508082967,0.032522751419987665,0.014544616598084046,5
full_height_aligned,nomotor_xlink,12.566666666666666,motor,5,0.0027580887981756065,0.0019203616418357837,0.0008588118345055832,5,1014.0,34.84250278036869,15.582040944625962,5,0.10367076878399546,0.021875820738673057,0.009783164447054524,5,0.30204039168287994,0.03235414443850397,0.014469213263668328,5
full_height_aligned,nomotor_xlink,12.583333333333334,motor,5,0.002094027752868399,0.001994374303167952,0.0008919113028924629,5,1014.4,34.50797009387831,15.43243337908834,5,0.10505524545432128,0.022497541728583363,0.010061206526350104,5,0.30166774974168387,0.03305577787355905,0.014782993274882297,5
full_height_aligned,nomotor_xlink,12.6,motor,5,0.0054254199822277634,0.004467468492992811,0.0019979126475340937,5,1014.0,33.88214869219483,15.152557539900648,5,0.1051985693421765,0.021327697544377203,0.009538036302556552,5,0.30276475606473763,0.03155746430241445,0.014112927075544337,5
full_height_aligned,nomotor_xlink,12.616666666666667,motor,5,0.006561900347181737,0.003927730360014464,0.0017565344164564127,5,1014.0,33.88214869219483,15.152557539900648,5,0.10350595103400154,0.021044668434781488,0.009411461836823102,5,0.30173101503941463,0.032321626970019106,0.014454671009670655,5
full_height_aligned,nomotor_xlink,12.633333333333333,motor,5,0.003280810553722757,0.004243607382354428,0.0018977989153528881,5,1014.0,33.88214869219483,15.152557539900648,5,0.10567397099655165,0.02037080341072337,0.009110100236532404,5,0.30306172179339336,0.030329733800491896,0.013563869303474585,5
full_height_aligned,nomotor_xlink,12.65,motor,5,0.0034434351059872805,0.004196850544407965,0.001876888621740642,5,1013.6,34.79655155327895,15.561490931141526,5,0.10434082933472251,0.02023280261583191,0.009048384404867143,5,0.30271077707286753,0.029850083296884898,0.013349363077173134,5
full_height_aligned,nomotor_xlink,12.666666666666666,motor,5,0.004301781961882689,0.005096163351841204,0.002279073535832022,5,1013.6,34.79655155327895,15.561490931141526,5,0.10510775766359304,0.020407856447766538,0.009126670858452672,5,0.30214283861867036,0.03076186667460929,0.013757124999842356,5
full_height_aligned,nomotor_xlink,12.683333333333334,motor,5,0.007694061797983797,0.004142205109199775,0.001852450440183527,5,1013.6,34.79655155327895,15.561490931141526,5,0.10638584889784988,0.020285694785713845,0.009072038502333837,5,0.30186287617245816,0.03122768173701528,0.013965443828738974,5
full_height_aligned,nomotor_xlink,12.7,motor,5,0.004689249342008761,0.0022552766722477666,0.0010085903894431038,5,1013.2,34.83102065687998,15.576905982896601,5,0.10559253321784416,0.02052345531050645,0.009178368241494294,5,0.3023843248493937,0.030964747265619288,0.013847855958405092,5
full_height_aligned,nomotor_xlink,12.716666666666667,motor,5,0.00421667590809367,0.0038393607051173287,0.0017170143053567742,5,1014.0,34.87119154832539,15.594870951694343,5,0.1054748727939007,0.02136575650462759,0.009555056787011117,5,0.3032341551778205,0.03020215746379628,0.013506815431240224,5
full_height_aligned,nomotor_xlink,12.733333333333333,motor,5,0.00692495239912394,0.004235301439061428,0.0018940843845888073,5,1014.0,34.322004603461025,15.349267083479912,5,0.10517176303638384,0.020061008898479157,0.008971555918845514,5,0.30227483445563125,0.03071530852815545,0.013736303563766919,5
full_height_aligned,nomotor_xlink,12.75,motor,5,0.005503966671828575,0.0020822936038641395,0.0009312300094706469,5,1014.0,34.322004603461025,15.349267083479912,5,0.10565936075531943,0.020039043462438098,0.008961732677216868,5,0.3033263249345679,0.03109860997708452,0.013907721182902831,5
full_height_aligned,nomotor_xlink,12.766666666666666,motor,5,0.00446749063671068,0.005778809974188032,0.0025843623862676487,5,1013.6,34.93994848307593,15.625619987699688,5,0.10597966329981774,0.020238313519975255,0.009050848956123543,5,0.30307407404871795,0.031202114132627436,0.013954009648452366,5
full_height_aligned,nomotor_xlink,12.783333333333333,motor,5,0.0061023410888346955,0.008022537812655417,0.0035877879802319965,5,1013.6,34.93994848307593,15.625619987699688,5,0.10498872847993715,0.020519786410642785,0.009176727459594736,5,0.30355176317845506,0.03077251473447956,0.013761886956982038,5
full_height_aligned,nomotor_xlink,12.8,motor,5,0.007100690569797896,0.00178545944618852,0.0007984817385493317,5,1014.4,35.50774563387544,15.879546593023367,5,0.1049120169245894,0.02005029946811395,0.008966766515986133,5,0.3018641295584901,0.031732330079945456,0.014191129428643874,5
full_height_aligned,nomotor_xlink,12.816666666666666,motor,5,0.010579511559390164,0.004760789577107661,0.002129089824197041,5,1014.8,36.155220923125334,16.16910634512619,5,0.10502651329098675,0.020502376469701884,0.009168941497309114,5,0.30115209233032075,0.029182739002124453,0.01305091763567693,5
full_height_aligned,nomotor_xlink,12.833333333333334,motor,5,0.007695713244807045,0.008538580353210081,0.0038185692202243812,5,1014.4,36.45270908999769,16.302147097851865,5,0.10435345720705307,0.019307820761616152,0.008634719944071095,5,0.3013333384560549,0.03012533626397624,0.013472459946258083,5
full_height_aligned,nomotor_xlink,12.85,motor,5,0.0030863726532612823,0.001380440214680602,0.0006173516317800458,5,1014.4,36.45270908999769,16.302147097851865,5,0.10432941417416781,0.020585457971861683,0.009206096674609535,5,0.3020107978749659,0.030028318612735097,0.013429072333619571,5
full_height_aligned,nomotor_xlink,12.866666666666667,motor,5,0.004959641723525587,0.0028160078749079236,0.0012593570066937682,5,1014.4,36.45270908999769,16.302147097851865,5,0.10467831799127973,0.020393098342423067,0.009120070833099252,5,0.30231012599445645,0.030148994902147817,0.013483040410899427,5
full_height_aligned,nomotor_xlink,12.883333333333333,motor,5,0.005075646328632022,0.0044166331778987345,0.0019751784034924983,5,1014.4,36.45270908999769,16.302147097851865,5,0.10559591050709638,0.020314443872684038,0.009084895484885117,5,0.301912402472086,0.030726065013731436,0.0137411140103563,5
full_height_aligned,nomotor_xlink,12.9,motor,5,0.008048036077899168,0.003932677347929918,0.0017587467767089778,5,1014.8,35.849686191095174,16.032467059064864,5,0.10541134953424228,0.020145753926436815,0.009009455047499202,5,0.3026246230883592,0.029734053546917175,0.013297472995505107,5
full_height_aligned,nomotor_xlink,12.916666666666666,motor,5,0.005350333197967183,0.005099256331278253,0.0022804567582868722,5,1014.4,35.927705186944515,16.067358214715945,5,0.10521499329557157,0.01972507857884477,0.00882132331276437,5,0.30236434434138665,0.029751056511426253,0.01330507695239737,5
full_height_aligned,nomotor_xlink,12.933333333333334,motor,5,0.003890369620857248,0.0032148050260530844,0.0014377045145325359,5,1014.0,35.608987629529715,15.924823389915508,5,0.10445921156860338,0.02080291286063044,0.009303345457274854,5,0.3024229922840559,0.029068314971835738,0.01299974565367992,5
full_height_aligned,nomotor_xlink,12.95,motor,5,0.006789453305386406,0.0036582316411176833,0.0016360109253959509,5,1014.0,35.608987629529715,15.924823389915508,5,0.10473648566337346,0.02081654592012449,0.009309442346828853,5,0.3028602875832692,0.026676946680106426,0.011930293241771061,5
full_height_aligned,nomotor_xlink,12.966666666666667,motor,5,0.0069591678038725124,0.004372503007474522,0.00195544279130706,5,1014.0,35.608987629529715,15.924823389915508,5,0.10559578338842883,0.02184195484615766,0.009768019159497899,5,0.30263046714379843,0.030660069634333653,0.013711599979449433,5
full_height_aligned,nomotor_xlink,12.983333333333333,motor,5,0.00751737057112436,0.00350516574972569,0.0015675577777581316,5,1014.4,35.927705186944515,16.067358214715945,5,0.1059191597587001,0.021634252449169184,0.009675131823746722,5,0.30196312850608625,0.028276829004180562,0.012645782368297083,5
full_height_aligned,nomotor_xlink,13.0,motor,5,0.004837675721725087,0.006167413862825765,0.0027581513285305946,5,1013.6,34.93994848307593,15.625619987699688,5,0.10487300990445644,0.021424992157480647,0.009581547776305321,5,0.3011519735314284,0.02771131759321351,0.012392877976902254,5
full_height_aligned,rotatable_xlink,0.0,growth,5,0.16445395614620137,0.07837013878764038,0.03504819154705136,5,312.4,32.41604540964243,14.496896219536097,5,0.232532217586458,0.05965647307417242,0.026679185818347075,5,0.5060204702543315,0.047388403954506664,0.021192738517499348,5
full_height_aligned,rotatable_xlink,0.016666666666666666,growth,5,0.13143895434138592,0.036370981773538036,0.01626559753080738,5,326.0,33.85262175962151,15.139352694220449,5,0.22267771148619414,0.05777131414704535,0.025836117116457738,5,0.4956159847919456,0.046609191741500085,0.0208442642220632,5
full_height_aligned,rotatable_xlink,0.03333333333333333,growth,5,0.10649419402600142,0.052920403007915014,0.02366672370447646,5,340.0,30.757112998459398,13.754999091239519,5,0.215357942663526,0.054860380550491174,0.024534308036481118,5,0.48624002245953263,0.05001470942157149,0.022367258028306608,5
full_height_aligned,rotatable_xlink,0.05,growth,5,0.11321613634238752,0.03965810381712061,0.01773564319876511,5,353.6,32.53920712002676,14.551975810864997,5,0.2095645518720907,0.05436393534820368,0.024312290992597425,5,0.47647362677462934,0.048480887101771966,0.021681311833810977,5
full_height_aligned,rotatable_xlink,0.06666666666666667,growth,5,0.08125375821696053,0.031791577109273994,0.014217625505652582,5,367.6,31.09340766143203,13.905394636614956,5,0.19316312946915964,0.04908380475628411,0.021950944805875755,5,0.4704492670998651,0.04610148946385295,0.020617212861033105,5
full_height_aligned,rotatable_xlink,0.08333333333333333,growth,5,0.1017002352005721,0.05110394803402459,0.022854380344539144,5,378.0,30.919249667480614,13.827508813954884,5,0.1954429100512388,0.04691378944879028,0.02098048445792149,5,0.4679306161826231,0.051798764781263884,0.023165111840285614,5
full_height_aligned,rotatable_xlink,0.1,growth,5,0.14030153232789874,0.054962537583428756,0.02457999405048674,5,388.4,31.949960876345372,14.2884568795934,5,0.18812805411621622,0.049126636597933135,0.021970099787781496,5,0.45763075256052776,0.05400920553200566,0.02415365099606447,5
full_height_aligned,rotatable_xlink,0.11666666666666667,growth,5,0.10761292321355995,0.08232032993387232,0.03681477073246985,5,400.0,26.343879744638983,11.781341180018513,5,0.18474937439391748,0.04892924013696492,0.021881821406732935,5,0.446931237340083,0.054450281619181064,0.024350906218899234,5
full_height_aligned,rotatable_xlink,0.13333333333333333,growth,5,0.08600602889034382,0.03723570018030264,0.016652311358591573,5,410.4,23.638950907347812,10.571660229122008,5,0.17303618889442415,0.047450067722687075,0.02122031539297939,5,0.43951606391326736,0.05610813385656889,0.025092320278789094,5
full_height_aligned,rotatable_xlink,0.15,growth,5,0.0752076660638928,0.03635808193628267,0.016259828548207046,5,422.4,26.81044572550035,11.98999582985749,5,0.16887090647275704,0.04600928701080285,0.020575978670490654,5,0.43216158417570016,0.05328756444279721,0.023830923289899053,5
full_height_aligned,rotatable_xlink,0.16666666666666666,growth,5,0.06534734160734748,0.04015389718566152,0.01795736873373533,5,433.2,29.175332046096752,13.047605144240073,5,0.16541488371631913,0.042711037278308904,0.01910095654876526,5,0.4248766340871605,0.05511098554129417,0.02464638199546836,5
full_height_aligned,rotatable_xlink,0.18333333333333332,growth,5,0.08686367754302549,0.01799078226327232,0.008045722421814885,5,445.6,28.684490582891655,12.82809416865966,5,0.16013267211565205,0.039246335756987556,0.01755149492408097,5,0.4215109718399326,0.049826708295153004,0.022283181368602953,5
full_height_aligned,rotatable_xlink,0.2,growth,5,0.12245117351488048,0.03085830094510356,0.013800251716679512,5,460.8,24.51938009004306,10.965400129498239,5,0.155768655873919,0.04077816342833572,0.018236549084670907,5,0.4122928492402176,0.052335401364544884,0.023405103016171522,5
full_height_aligned,rotatable_xlink,0.21666666666666667,growth,5,0.1086235256808635,0.03526755587910568,0.015772130469190532,5,474.4,24.058262613912916,10.759182125050211,5,0.1481289320151208,0.038859429985922504,0.01737846540308328,5,0.40385040355093366,0.04841901827907812,0.021653643255164712,5
full_height_aligned,rotatable_xlink,0.23333333333333334,growth,5,0.07482035229572559,0.01239027224600685,0.005541098200360062,5,484.0,20.92844953645635,9.359487165438072,5,0.14676976681300266,0.039457501108833386,0.017645930940324954,5,0.39528653506011563,0.047259928682544285,0.021135282629192217,5
full_height_aligned,rotatable_xlink,0.25,growth,5,0.06179671730731786,0.01719103154587142,0.007688063027982357,5,492.8,20.668817092422103,9.243376006633074,5,0.14493786748096787,0.03755017160878202,0.016792947256803845,5,0.38597266848289963,0.047706813109550134,0.021335135420566444,5
full_height_aligned,rotatable_xlink,0.26666666666666666,growth,5,0.05662987733779486,0.03137056993546872,0.014029345373723847,5,503.2,21.84490787346104,9.76933979345585,5,0.14279010719429908,0.036553582030430264,0.01634725884823137,5,0.38034377492813676,0.052829877923067925,0.023626239655799054,5
full_height_aligned,rotatable_xlink,0.2833333333333333,growth,5,0.062259678197887136,0.02099289757958372,0.009388309206528,5,512.0,18.49324200890693,8.270429251254132,5,0.13804615342954502,0.040255732450956476,0.01800291084887658,5,0.37390245557839774,0.05505993252673161,0.024623550393264724,5
full_height_aligned,rotatable_xlink,0.3,growth,5,0.07640238208508421,0.04332838680537802,0.019377043650446037,5,520.4,23.125743231299616,10.342146779078316,5,0.13700115132976015,0.03864982966742351,0.01728472929102941,5,0.3675664988127022,0.051790920463213895,0.02316160375460623,5
full_height_aligned,rotatable_xlink,0.31666666666666665,growth,5,0.07679472981650086,0.032292252244357486,0.014441534232990697,5,532.8,21.614809737770074,9.666436778875656,5,0.13392565670676,0.0383113682462326,0.0171333647419206,5,0.3645896386447182,0.04904781495817974,0.02193484967886418,5
full_height_aligned,rotatable_xlink,0.3333333333333333,growth,5,0.057456904633909386,0.016613444882511864,0.007429758419548507,5,542.8,24.149534156997728,10.799999999999999,5,0.12934341185859546,0.036060416395319726,0.016126708471376566,5,0.3585744895407306,0.04255205691776587,0.01902985837011293,5
full_height_aligned,rotatable_xlink,0.35,growth,5,0.05026700048852854,0.026487821864801513,0.011845714053120284,5,554.0,24.576411454889016,10.99090533122727,5,0.1287024923438321,0.03741134403594029,0.016730861678798763,5,0.3562838313180945,0.04641168335599908,0.0207559357868419,5
full_height_aligned,rotatable_xlink,0.36666666666666664,growth,5,0.04682123792823155,0.030384131719738534,0.01358819679252859,5,563.2,23.392306427541513,10.461357464497615,5,0.1274589356034142,0.03649742036443567,0.01632214258765266,5,0.351818999913701,0.05088425013254483,0.022756128456094583,5
full_height_aligned,rotatable_xlink,0.3833333333333333,growth,5,0.06004076247093232,0.05862409634181173,0.026217492907957555,5,570.0,23.958297101421877,10.714476188783097,5,0.12734505319259984,0.03643466340153687,0.016294076820632032,5,0.34832246846197445,0.05072997708098077,0.022687135450015872,5
full_height_aligned,rotatable_xlink,0.4,growth,5,0.06018967554424117,0.04794098911641681,0.021439862114577112,5,581.2,23.435016535091243,10.48045800525912,5,0.12497239735896808,0.03547343470573668,0.015864202279485495,5,0.34493643602153135,0.05031683184531712,0.02250237128371105,5
full_height_aligned,rotatable_xlink,0.4166666666666667,growth,5,0.04016290289483935,0.026530881158368148,0.011864970754615907,5,590.4,23.765521244020714,10.628264204469136,5,0.1244954076592227,0.03158346270316625,0.014124553913821798,5,0.3417761140157952,0.0497966990340546,0.02226976081904884,5
full_height_aligned,rotatable_xlink,0.43333333333333335,growth,5,0.04238247765091953,0.023619712150720257,0.01056305639559765,5,598.0,23.45207879911715,10.488088481701515,5,0.1209180032427097,0.03492512866731013,0.015618992364606416,5,0.3361309498296044,0.04747415432081109,0.02123108724712979,5
full_height_aligned,rotatable_xlink,0.45,growth,5,0.05733966224594246,0.028031296117916944,0.01253597672341765,5,605.2,22.43211982849592,10.03194896318756,5,0.12026369393608113,0.03554594383779918,0.015896629349141746,5,0.33187911733640807,0.04473353351960822,0.020005444364721882,5
full_height_aligned,rotatable_xlink,0.4666666666666667,growth,5,0.05920872074903956,0.02093700920228962,0.009363315164371645,5,614.0,21.307275752662516,9.528903399657276,5,0.11859143793242646,0.03426707100836765,0.015324700032904466,5,0.3296218696227605,0.048006794301206725,0.02146929108786955,5
full_height_aligned,rotatable_xlink,0.48333333333333334,growth,5,0.03689245539706176,0.02159324812198228,0.00965679413115441,5,620.4,22.68920448142684,10.146920715172657,5,0.11801712177910992,0.032753378856658286,0.014647756323258453,5,0.3256823420725105,0.044070271766932484,0.01970882469155016,5
full_height_aligned,rotatable_xlink,0.5,growth,5,0.03330987543085584,0.01844155098593711,0.00824731232301673,5,628.4,25.97691282658507,11.617228585166085,5,0.11551597243329692,0.0320280602903977,0.014323383999358183,5,0.32266431701828463,0.044068310920404634,0.019707947774324216,5
full_height_aligned,rotatable_xlink,0.5166666666666666,growth,5,0.046156834699299834,0.030877512422406952,0.01380884335051923,5,634.0,28.91366458960192,12.93058390019569,5,0.11574790932970698,0.030999538394209256,0.013863415024113313,5,0.32155416613648297,0.044439942792669544,0.019874146600122187,5
full_height_aligned,rotatable_xlink,0.5333333333333333,growth,5,0.060290273363240665,0.036239539151013016,0.016206814602986022,5,642.0,29.966648127543394,13.401492454200763,5,0.11207821715739319,0.031030278685718435,0.01387716250040585,5,0.3190981992751765,0.043343703428363425,0.01938389345248226,5
full_height_aligned,rotatable_xlink,0.55,growth,5,0.04816989580458331,0.02893996487227003,0.01294234574417036,5,649.2,32.88160580020386,14.705101155721438,5,0.11143585836303975,0.028643678050846024,0.012809842249462076,5,0.3154070680803371,0.04134136368787329,0.018488419897725216,5
full_height_aligned,rotatable_xlink,0.5666666666666667,growth,5,0.031113349967225968,0.020231509865810182,0.009047806269481843,5,656.8,32.3295530436163,14.458215657542254,5,0.11070860909223026,0.029653431048872768,0.013261417518276478,5,0.3134792740425959,0.040100417101909765,0.017933451713193067,5
full_height_aligned,rotatable_xlink,0.5833333333333334,growth,5,0.029174034527012373,0.02369553186416199,0.010596964002255705,5,661.2,31.131977129633125,13.922643427165688,5,0.11129180893479265,0.02922569402752241,0.013070127707029944,5,0.3138281802307123,0.04441739812975403,0.019864064320360406,5
full_height_aligned,rotatable_xlink,0.6,growth,5,0.022381026789734415,0.016407668282537237,0.007337732326404097,5,668.0,27.676705006196094,12.37739875741264,5,0.11016670907276367,0.030083569640914135,0.013453781344586588,5,0.3111323050841959,0.04674325587016355,0.020904219523070356,5
full_height_aligned,rotatable_xlink,0.6166666666666667,growth,5,0.038548951419819025,0.008749933155224588,0.003913089066732279,5,671.6,27.906988372090602,12.480384609458156,5,0.10828528131316814,0.030326012757938118,0.0135622052026551,5,0.31001187982605,0.04737053146521879,0.021184745697304382,5
full_height_aligned,rotatable_xlink,0.6333333333333333,growth,5,0.03849135070960881,0.012851708561889753,0.00574745879428031,5,679.6,28.333725487482226,12.671227249165725,5,0.10885020606063504,0.030614805659234974,0.013691357314398932,5,0.30637979162551404,0.04698223060127391,0.021011092271803856,5
full_height_aligned,rotatable_xlink,0.65,growth,5,0.03549934842076481,0.021886935484250036,0.009788135112387072,5,686.0,30.265491900843113,13.535139452550904,5,0.10775658516457036,0.030030569652792424,0.013430079029337223,5,0.3041018528165048,0.04442800392083183,0.01986880737432143,5
full_height_aligned,rotatable_xlink,0.6666666666666666,growth,5,0.04273804595811363,0.016270235526957954,0.007276270529642019,5,694.8,31.131977129633125,13.922643427165688,5,0.10534017183696213,0.030488557333330998,0.013634897346645565,5,0.30166762438471056,0.04341849513976877,0.01941734132265344,5
full_height_aligned,rotatable_xlink,0.6833333333333333,growth,5,0.03644815651183564,0.015407680673323466,0.0068905242722322,5,700.8,32.57606483294138,14.56845908117945,5,0.10495371990284727,0.029449729932747224,0.01317031960972662,5,0.2994282283308153,0.0427491281111339,0.019117991287068516,5
full_height_aligned,rotatable_xlink,0.7,growth,5,0.027709444789532477,0.01649979313331499,0.007378931812155313,5,706.4,31.91864658784893,14.274452704044384,5,0.10637509031891615,0.03167308361069786,0.014164633602110979,5,0.29561116518078917,0.04185145896863321,0.01871654144228142,5
