scenario,condition,run_dir,time_min,phase_name,z_com,theta_com,vz_abs,vz_signed,Dz,top_bias,nematic_xy,shell_occ,swirl_rate_abs,speckle_length_proxy_um,seed_zone_mass_fraction,chewer_band_mass_fraction,bottom_half_mass_fraction,axial_spread_entropy
full_height_aligned,nomotor_xlink,r0008,10.0,motor,3.2592798816568047,1.1972046132422267,0.009785996055226898,-0.009785996055226898,1.0,0.5339233038348082,0.04520353928148575,0.009982638888888888,0.0014269735300235231,1014.0,1.0000000000000004,0.09881422924901186,0.2905138339920949,0.9289816941348527
full_height_aligned,nomotor_xlink,r0008,10.016666666666666,motor,3.2465834319526623,1.2185635868295481,0.011609171597633194,-0.011609171597633194,1.0,0.5235294117647059,0.07065163598176562,0.009743923611111111,0.007151033455329192,1014.0,1.0000000000000007,0.097029702970297,0.2910891089108912,0.9276246980080421
full_height_aligned,nomotor_xlink,r0008,10.033333333333333,motor,3.2360615384615383,1.211506680152885,0.003806804733727409,-0.003806804733727409,1.0,0.5221238938053098,0.057990717298442004,0.0099609375,0.007122894176394889,1014.0,1.0,0.09861932938856016,0.28599605522682453,0.9251347791731878
full_height_aligned,nomotor_xlink,r0008,10.05,motor,3.2389698224852075,1.232809375182338,0.002912537855844999,0.002912537855844999,1.0,0.5221238938053098,0.06197267697465167,0.010004340277777777,0.013636689400030377,1014.0,1.0000000000000007,0.09881422924901186,0.28656126482213445,0.9277571488139292
full_height_aligned,nomotor_xlink,r0008,10.066666666666666,motor,3.2418866141732283,1.1842333013528243,0.000403080883380591,0.000403080883380591,1.0,0.5221238938053098,0.05651767040248567,0.0099609375,0.03493462551910764,1016.0,1.0000000000000002,0.10059171597633135,0.2899408284023669,0.92805358309872
full_height_aligned,nomotor_xlink,r0008,10.083333333333332,motor,3.2397759842519687,1.1629401241441226,0.004079527559055274,0.004079527559055274,1.0,0.5207100591715976,0.05132564117752631,0.010091145833333334,0.01260078011424981,1016.0,0.9999999999999997,0.09842519685039372,0.28740157480314965,0.9244959476175308
full_height_aligned,nomotor_xlink,r0008,10.1,motor,3.250045669291339,1.1590317411243247,0.004692777104784662,0.004692777104784662,1.0,0.5266272189349113,0.06725779353013464,0.010112847222222223,0.012003040002021237,1016.0,0.9999999999999998,0.09842519685039369,0.28740157480314954,0.9256195680798641
full_height_aligned,nomotor_xlink,r0008,10.116666666666667,motor,3.249161538461538,1.1389340441400801,0.01128348946500246,0.01128348946500246,1.0,0.5398230088495575,0.08588115123757055,0.00993923611111111,0.036143327621564136,1014.0,0.9999999999999998,0.09664694280078892,0.28994082840236685,0.9254633190575774
full_height_aligned,nomotor_xlink,r0008,10.133333333333333,motor,3.272612648221344,1.0867450858811964,0.0029400805716026657,0.0029400805716026657,1.0,0.5470588235294118,0.07902349885552555,0.009852430555555555,0.016208172573045077,1012.0,1.0000000000000007,0.09702970297029703,0.28910891089108925,0.9228672733501079
full_height_aligned,nomotor_xlink,r0008,10.149999999999999,motor,3.2550416996047433,1.10651769899399,0.00834565217391292,-0.00834565217391292,1.0,0.5297619047619048,0.09451683418424067,0.009917534722222222,0.009790476068551768,1012.0,0.9999999999999998,0.09486166007905138,0.28853754940711474,0.924553440993098
full_height_aligned,nomotor_xlink,r0008,10.166666666666668,motor,3.255921343873518,1.1063260380183,6.264822134371961e-05,6.264822134371961e-05,1.0,0.551622418879056,0.04694493393566334,0.0099609375,0.011152304658837875,1012.0,1.0000000000000004,0.09881422924901186,0.28853754940711474,0.9264476315133476
full_height_aligned,nomotor_xlink,r0008,10.183333333333334,motor,3.2551669960474308,1.1288223083116657,0.008376040661666195,0.008376040661666195,1.0,0.5370919881305638,0.06376662345772004,0.009765625,0.03166589742370052,1012.0,1.0000000000000004,0.09683794466403162,0.28853754940711474,0.925064476537058
