case,frame,time_s,time_min,n,dx_mean,dx_sem,dy_mean,dy_sem,dz_mean,dz_sem,net_displacement_mean,net_displacement_sem
01_symmetric_dense_treadmill,31,31.0,0.5166666666666667,3,0.0031,0.012473304828045106,0.0263,0.007447370900749695,0.0009333333333333333,0.0028085187871505824,0.03185437865303541,0.00791639313794615
01_symmetric_dense_treadmill,32,32.0,0.5333333333333333,3,0.0015666666666666665,0.008894255324521427,0.03186666666666666,0.009543991710902611,0.0008333333333333332,0.004483426269173065,0.034306279544059314,0.010542908766358645
01_symmetric_dense_treadmill,33,33.0,0.55,3,0.003133333333333333,0.009575025384358579,0.030800000000000004,0.0055895736271502254,0.005566666666666667,0.005081119736610995,0.03442319398578894,0.007140508238800088
01_symmetric_dense_treadmill,34,34.0,0.5666666666666667,3,0.0032999999999999995,0.011236695837003569,0.03376666666666667,0.009273139226341374,0.002466666666666666,0.010860376502579355,0.0397647689903937,0.010870368296596272
01_symmetric_dense_treadmill,35,35.0,0.5833333333333334,3,0.0002666666666666674,0.01357943706900662,0.03306666666666667,0.009529311505968193,0.002533333333333333,0.00806646005245038,0.039746959040098645,0.010015635619654581
01_symmetric_dense_treadmill,36,36.0,0.6,3,0.0034000000000000002,0.015352198539622915,0.03436666666666666,0.007387000594136823,0.009099999999999999,0.0035303446479534174,0.041205956098408374,0.009564234993350004
01_symmetric_dense_treadmill,37,37.0,0.6166666666666667,3,0.0004666666666666673,0.010867280146282132,0.042866666666666664,0.006899355847549185,0.007866666666666666,0.004863583498249459,0.04628172340282736,0.008257181082675303
01_symmetric_dense_treadmill,38,38.0,0.6333333333333333,3,0.005166666666666667,0.010246354365225604,0.04546666666666666,0.005790893233728667,0.003233333333333333,0.007096556285347923,0.04847526474508627,0.008132712992204073
01_symmetric_dense_treadmill,39,39.0,0.65,3,0.0,0.009201630290334425,0.041633333333333335,0.009280864423341417,0.0028666666666666667,0.0046275743586078055,0.04388526610097445,0.010001835312747941
01_symmetric_dense_treadmill,40,40.0,0.6666666666666666,3,-0.0057666666666666665,0.003639749686142961,0.04646666666666666,0.011343475853742733,0.004066666666666666,0.007301674085060525,0.04830950983446882,0.011524060183373434
01_symmetric_dense_treadmill,41,41.0,0.6833333333333333,3,-0.008133333333333334,0.0071724782637833375,0.043699999999999996,0.009176237427907656,0.001266666666666666,0.008704277364861741,0.04735002875467654,0.008895076641921195
01_symmetric_dense_treadmill,42,42.0,0.7,3,-0.012066666666666668,0.008588622965554167,0.04676666666666667,0.006791252543611608,0.0031666666666666666,0.0062360065569062526,0.05097138865928618,0.005577523560864278
01_symmetric_dense_treadmill,43,43.0,0.7166666666666667,3,-0.011566666666666668,0.007683821387246785,0.04526666666666667,0.009877471561307806,0.004166666666666666,0.008531184625309144,0.050048330344989934,0.00877946362291265
01_symmetric_dense_treadmill,44,44.0,0.7333333333333333,3,-0.0064,0.005494542747126462,0.041800000000000004,0.006800245093622238,0.0006000000000000004,0.0066153861061417525,0.04421690138047619,0.0060753175078581785
01_symmetric_dense_treadmill,45,45.0,0.75,3,-0.005333333333333333,0.007381132102266639,0.04083333333333333,0.00740817866355227,-0.0003000000000000002,0.005401234426807759,0.04339889311703482,0.006689646585689486
01_symmetric_dense_treadmill,46,46.0,0.7666666666666667,3,-0.0095,0.01080108019289429,0.03886666666666667,0.00928876262540448,-0.0039000000000000003,0.003984971769034255,0.0438800467827992,0.008008375646971745
01_symmetric_dense_treadmill,47,47.0,0.7833333333333333,3,-0.009099999999999999,0.011121600604229592,0.0414,0.007769384359994899,-0.009366666666666667,0.0038804352562280668,0.047152373784043855,0.005448867460146215
01_symmetric_dense_treadmill,48,48.0,0.8,3,-0.009666666666666669,0.014190294022480452,0.03863333333333333,0.009398995218166202,-0.007733333333333334,0.005629781918018179,0.04706826511776658,0.006048212634199087
01_symmetric_dense_treadmill,49,49.0,0.8166666666666667,3,-0.006633333333333335,0.018674789899160254,0.0381,0.011075348000552097,-0.0095,0.006772247288259144,0.05058748405455022,0.005536987313992473
01_symmetric_dense_treadmill,50,50.0,0.8333333333333334,3,-0.009433333333333332,0.01144411542137608,0.032233333333333336,0.008476306847783284,-0.005666666666666667,0.001927289403396502,0.03910874258156662,0.004671879726374845
01_symmetric_dense_treadmill,51,51.0,0.85,3,-0.006466666666666668,0.01916962296041434,0.030133333333333335,0.004272912095723217,-0.004866666666666668,0.0073903841427748395,0.04291537876348806,0.0024990263690443356
01_symmetric_dense_treadmill,52,52.0,0.8666666666666667,3,-0.0038666666666666663,0.026391307491503927,0.0251,0.0071863296148543965,-0.0037333333333333337,0.01111850309669027,0.048521903630214434,0.004901778661883065
01_symmetric_dense_treadmill,53,53.0,0.8833333333333333,3,-0.0030000000000000005,0.0239893726470702,0.0247,0.005424942396007539,-0.0001333333333333331,0.010969098008091238,0.04508040450990069,0.004321292007243072
01_symmetric_dense_treadmill,54,54.0,0.9,3,-0.006666666666666667,0.01948677614292432,0.0206,0.00745273998830855,-0.003633333333333332,0.013644209190878175,0.041287818806810546,0.0031785230985460293
01_symmetric_dense_treadmill,55,55.0,0.9166666666666666,3,-0.007700000000000001,0.01636429039097021,0.019899999999999998,0.005968528573554233,0.0036666666666666675,0.01501691638712082,0.03840579753155977,0.0050784536343017085
01_symmetric_dense_treadmill,56,56.0,0.9333333333333333,3,-0.0091,0.013309520402078107,0.0199,0.006640281118547115,-0.003000000000000001,0.012908524315350691,0.03478015025438606,0.005191073184595987
01_symmetric_dense_treadmill,57,57.0,0.95,3,-0.009866666666666666,0.014148890808509023,0.0222,0.008464238496954902,0.0035999999999999995,0.013014351053100316,0.03680017364052307,0.008102897219328952
01_symmetric_dense_treadmill,58,58.0,0.9666666666666667,3,-0.010533333333333334,0.01379206696297227,0.02563333333333333,0.01186793064429422,-0.0032999999999999995,0.009600173609541306,0.038871424168917805,0.007562595996528118
01_symmetric_dense_treadmill,59,59.0,0.9833333333333333,3,-0.008366666666666666,0.012973862613389705,0.03003333333333333,0.014119057255276563,-0.0016666666666666663,0.006858652280959512,0.03949706195951092,0.0110494818106225
01_symmetric_dense_treadmill,60,60.0,1.0,3,-0.0027666666666666673,0.015622775397192111,0.0287,0.01370595977424906,-0.008133333333333334,0.006334122757818254,0.04150742255587627,0.00770456161746406
01_symmetric_dense_treadmill,61,61.0,1.0166666666666666,3,-0.006433333333333333,0.014696069013326131,0.032966666666666665,0.019052675519318656,-0.004866666666666667,0.006905151056357211,0.04506952824448521,0.013673532044663575
01_symmetric_dense_treadmill,62,62.0,1.0333333333333334,3,-0.001266666666666666,0.009792230480221438,0.038733333333333335,0.017564104810031674,-0.0073999999999999995,0.001965536398374076,0.04368528431113256,0.015243511209508934
01_symmetric_dense_treadmill,63,63.0,1.05,3,-0.0015666666666666665,0.014549264968070076,0.037500000000000006,0.023762435340960605,-0.0067666666666666665,0.0037221558866394142,0.04882503597644861,0.018041422642054845
01_symmetric_dense_treadmill,64,64.0,1.0666666666666667,3,-0.002466666666666667,0.014063704269422682,0.036,0.0249339794925185,-0.011000000000000001,0.004772141378179541,0.04970093775869311,0.01785259251817291
01_symmetric_dense_treadmill,65,65.0,1.0833333333333333,3,-0.003333333333333334,0.013444990806161891,0.038933333333333334,0.023135854809748828,-0.007233333333333334,0.0017265894448626493,0.04907147062845254,0.017453663947161933
01_symmetric_dense_treadmill,66,66.0,1.1,3,-0.0010333333333333334,0.013729570681966393,0.04573333333333334,0.026824387742831666,-0.011866666666666666,0.0011215069227507148,0.055830468016931034,0.02162169636819817
01_symmetric_dense_treadmill,67,67.0,1.1166666666666667,3,-0.0038666666666666663,0.016758513590941704,0.044000000000000004,0.03053981008454375,-0.011000000000000001,0.0022715633383201097,0.05975263989623384,0.021667356692703327
01_symmetric_dense_treadmill,68,68.0,1.1333333333333333,3,-0.00043333333333333304,0.019992526381403405,0.0482,0.03025309901481169,-0.005266666666666667,0.0007623064417352848,0.06382566775795499,0.021313307289709232
01_symmetric_dense_treadmill,69,69.0,1.15,3,0.007833333333333333,0.020063094920220504,0.0466,0.0248,-0.0047,0.0021501937897160186,0.06009510257414962,0.01854685930199192
01_symmetric_dense_treadmill,70,70.0,1.1666666666666667,3,0.006366666666666666,0.018618300435622775,0.043233333333333325,0.029685705501320176,0.002433333333333334,0.005218663089762018,0.0592052506043585,0.021454000802590488
01_symmetric_dense_treadmill,71,71.0,1.1833333333333333,3,0.004066666666666667,0.01894204611733144,0.04103333333333333,0.028210301506916065,0.00016666666666666666,0.0013980144650340511,0.058145436932085924,0.01778428375434547
01_symmetric_dense_treadmill,72,72.0,1.2,3,0.006766666666666667,0.01825388847463588,0.0419,0.027577950129285052,0.0045000000000000005,0.005542863279328955,0.05734944288919763,0.019769059161966446
01_symmetric_dense_treadmill,73,73.0,1.2166666666666666,3,0.0047,0.018104511408301893,0.03516666666666667,0.02892255943799657,0.0044,0.004601449047129973,0.05429599267793386,0.018721803409186027
01_symmetric_dense_treadmill,74,74.0,1.2333333333333334,3,-0.0018666666666666658,0.0192137392971222,0.036166666666666666,0.03006882845147853,0.007966666666666667,0.0036771063502584627,0.057792963418608324,0.017444197401457973
01_symmetric_dense_treadmill,75,75.0,1.25,3,-0.004366666666666667,0.019676579422698903,0.03416666666666667,0.0305090332706743,0.0063,0.0034122328955294556,0.05863367004550393,0.014957206796863989
01_symmetric_dense_treadmill,76,76.0,1.2666666666666666,3,-0.008333333333333335,0.020067995526321124,0.03623333333333334,0.033747559582550234,0.0026666666666666666,0.005128135896968584,0.06416303676971553,0.014289064218627702
01_symmetric_dense_treadmill,77,77.0,1.2833333333333334,3,-0.009,0.018126316044175476,0.0333,0.03586139986113203,0.009033333333333334,0.0034719511005261074,0.06408033296150839,0.014465780210705678
01_symmetric_dense_treadmill,78,78.0,1.3,3,-0.009366666666666667,0.01775136927425913,0.03,0.03688102493152814,0.0088,0.006533758489567854,0.0631761273555272,0.01596830609402378
01_symmetric_dense_treadmill,79,79.0,1.3166666666666667,3,-0.007300000000000001,0.015857595446136637,0.02836666666666667,0.04148414690510635,0.010233333333333334,0.00553604351299534,0.06537548842661937,0.01863887755446875
01_symmetric_dense_treadmill,80,80.0,1.3333333333333333,3,-0.0062,0.012314354767235405,0.034466666666666666,0.04200429872181074,0.011266666666666666,0.004043650715765533,0.06528722741082284,0.02185884188386365
01_symmetric_dense_treadmill,81,81.0,1.35,3,-0.0036333333333333335,0.009439691614548528,0.03523333333333333,0.04001134561318549,0.011233333333333333,0.0008950481054731701,0.0601182542252087,0.02396044144953485
01_symmetric_dense_treadmill,82,82.0,1.3666666666666667,3,-0.005533333333333332,0.011713287801087753,0.03903333333333333,0.03837292158685746,0.016333333333333335,0.0047670163041932685,0.06022038155533213,0.027012179154320498
01_symmetric_dense_treadmill,83,83.0,1.3833333333333333,3,0.0,0.014102954773143583,0.03986666666666667,0.03396911996374224,0.0141,0.007277362159464101,0.05577458577923783,0.027284295676766532
01_symmetric_dense_treadmill,84,84.0,1.4,3,0.0027000000000000006,0.012155794228816698,0.045500000000000006,0.029895317359078164,0.013066666666666666,0.008756204149693584,0.05527050159845782,0.026737411240820786
01_symmetric_dense_treadmill,85,85.0,1.4166666666666667,3,0.0034666666666666665,0.013928428163691378,0.04156666666666667,0.03285150089586641,0.018733333333333334,0.011073140676630296,0.05750912982341868,0.028063469614606127
01_symmetric_dense_treadmill,86,86.0,1.4333333333333333,3,0.0033666666666666667,0.013658493491027643,0.04176666666666667,0.02868067487196058,0.014533333333333334,0.009221773750809067,0.052830745879484824,0.026117736213321564
01_symmetric_dense_treadmill,87,87.0,1.45,3,0.004,0.013293732859258656,0.0404,0.03029625939506944,0.0143,0.007110555533852471,0.05061812867121889,0.028113594426515995
01_symmetric_dense_treadmill,88,88.0,1.4666666666666666,3,0.005666666666666667,0.01475605337178987,0.04253333333333333,0.02972890475240852,0.017366666666666666,0.007027169494975278,0.054029475719942814,0.02761767930234887
01_symmetric_dense_treadmill,89,89.0,1.4833333333333334,3,0.005433333333333334,0.009770079039825852,0.0468,0.03241316604920496,0.011099999999999999,0.008351247411814198,0.053427845066332656,0.03098434043917417
01_symmetric_dense_treadmill,90,90.0,1.5,3,0.008633333333333333,0.006845517592637617,0.04699999999999999,0.03248220025388264,0.010866666666666665,0.005538451448233924,0.0518362394384915,0.031463319497011484
01_symmetric_dense_treadmill,91,91.0,1.5166666666666666,3,0.009033333333333332,0.008283786037260446,0.037366666666666666,0.03356870235469011,0.008066666666666666,0.005871210361681067,0.04946816114266062,0.027890330162654593
01_symmetric_dense_treadmill,92,92.0,1.5333333333333334,3,0.0061333333333333335,0.009278349949089968,0.0385,0.03346221749974141,0.0052,0.0033080709383768265,0.04931779388745936,0.027822339999307003
01_symmetric_dense_treadmill,93,93.0,1.55,3,0.013,0.009951046846102844,0.0329,0.036291734596185954,0.0064333333333333334,0.0034352745321314733,0.049092613132155495,0.02948340213173491
01_symmetric_dense_treadmill,94,94.0,1.5666666666666667,3,0.009633333333333332,0.012380405665584808,0.033933333333333336,0.03862358231846331,0.01,0.003987898360456712,0.054682363825114384,0.028948480845269076
01_symmetric_dense_treadmill,95,95.0,1.5833333333333333,3,0.010733333333333333,0.012426092619072892,0.03123333333333333,0.038680672750670254,0.012333333333333333,0.006679654016322835,0.05632163172416507,0.027029155245717446
01_symmetric_dense_treadmill,96,96.0,1.6,3,0.016200000000000003,0.013003973751639664,0.030666666666666665,0.03911527124339603,0.011866666666666666,0.002543837870445189,0.052490467432415276,0.031619699782940325
01_symmetric_dense_treadmill,97,97.0,1.6166666666666667,3,0.010433333333333334,0.014179366856261406,0.0322,0.0352485933525486,0.014400000000000001,0.0020808652046684813,0.05210018508411914,0.027697659776599617
01_symmetric_dense_treadmill,98,98.0,1.6333333333333333,3,0.0176,0.01610807251039056,0.02946666666666667,0.030415803640724524,0.017666666666666667,0.0019376388839111487,0.050364614621819494,0.025790039362729493
01_symmetric_dense_treadmill,99,99.0,1.65,3,0.0181,0.020444070044880986,0.02903333333333333,0.031028875440645788,0.016766666666666666,0.002287890828786296,0.05344594777966741,0.026145432991248514
01_symmetric_dense_treadmill,100,100.0,1.6666666666666667,3,0.021333333333333333,0.02166666666666667,0.03383333333333333,0.03331998065892463,0.017666666666666667,0.0014310058622443794,0.05737441910402393,0.029862345569371705
01_symmetric_dense_treadmill,101,101.0,1.6833333333333333,3,0.025866666666666666,0.018810842027346297,0.0392,0.03239789087785397,0.016833333333333336,0.0024908722256359204,0.059799808133669585,0.02943144248794961
01_symmetric_dense_treadmill,102,102.0,1.7,3,0.03053333333333333,0.015559812909472202,0.03376666666666667,0.03615048793277593,0.012566666666666665,0.004197353663652585,0.057698170960164295,0.031894208469968766
01_symmetric_dense_treadmill,103,103.0,1.7166666666666666,3,0.038233333333333334,0.017473249395703265,0.03743333333333333,0.03621934719333178,0.014366666666666666,0.005797796516302073,0.06327365612254272,0.03440514332348831
01_symmetric_dense_treadmill,104,104.0,1.7333333333333334,3,0.042133333333333335,0.01590936132526312,0.031933333333333334,0.03733516364560954,0.011833333333333333,0.008020044333487885,0.06787241313901377,0.02958889601427394
01_symmetric_dense_treadmill,105,105.0,1.75,3,0.04416666666666667,0.018152716356267765,0.023866666666666665,0.042832010355703734,0.0047666666666666664,0.009572936389170833,0.07184185166632297,0.030767420668249463
01_symmetric_dense_treadmill,106,106.0,1.7666666666666666,3,0.04716666666666667,0.014030957835364547,0.027966666666666667,0.04379582679256604,0.006266666666666667,0.006394355149487537,0.07501412218905756,0.029416334511671763
01_symmetric_dense_treadmill,107,107.0,1.7833333333333334,3,0.041666666666666664,0.018702346852140717,0.026433333333333333,0.0416242050307804,0.0029999999999999996,0.005200320502943385,0.06859153962720022,0.03128756961561218
01_symmetric_dense_treadmill,108,108.0,1.8,3,0.0438,0.024359050337263426,0.02316666666666667,0.04361086765678686,0.002133333333333333,0.005266350201462531,0.07344329528287276,0.03249445371643774
01_symmetric_dense_treadmill,109,109.0,1.8166666666666667,3,0.04596666666666666,0.02082949297937369,0.02656666666666667,0.03669297541007603,0.002166666666666667,0.010060041970312274,0.0718310853644349,0.026707725243525205
01_symmetric_dense_treadmill,110,110.0,1.8333333333333333,3,0.04933333333333333,0.020350621066143843,0.032266666666666666,0.03419577621740894,0.0019333333333333331,0.008663396819056857,0.0726662535946758,0.02752612930030542
01_symmetric_dense_treadmill,111,111.0,1.85,3,0.047966666666666664,0.020136396014293234,0.035166666666666666,0.033483345777333015,-0.0032666666666666664,0.005344883326862971,0.07109334853348014,0.028321862529652936
01_symmetric_dense_treadmill,112,112.0,1.8666666666666667,3,0.04816666666666667,0.017210494214609618,0.0338,0.03893126421442454,-0.0010333333333333336,0.005340515996709599,0.07585594881302556,0.0263641963308415
01_symmetric_dense_treadmill,113,113.0,1.8833333333333333,3,0.0496,0.01926196597788848,0.030366666666666667,0.03763182754590116,0.0041,0.0019000000000000002,0.07551521937764823,0.025279751208681426
01_symmetric_dense_treadmill,114,114.0,1.9,3,0.04783333333333333,0.022171854029627545,0.03176666666666667,0.03756551314407642,0.0017666666666666666,0.0011095544651395493,0.07296679506056335,0.02986717946668005
01_symmetric_dense_treadmill,115,115.0,1.9166666666666667,3,0.0496,0.02338461032388609,0.0318,0.03753322972158583,0.0013666666666666664,0.0036452404279797212,0.07544015633905779,0.02932399027706256
01_symmetric_dense_treadmill,116,116.0,1.9333333333333333,3,0.05043333333333333,0.02305170516710448,0.03576666666666667,0.03780482038635344,-0.0007666666666666667,0.009735216712762201,0.07765207143394875,0.03085643478555366
01_symmetric_dense_treadmill,117,117.0,1.95,3,0.05106666666666667,0.023362172653910235,0.038533333333333336,0.03608163583382057,-0.002933333333333333,0.008230296335963717,0.07796356127538832,0.0304445105609542
01_symmetric_dense_treadmill,118,118.0,1.9666666666666666,3,0.05330000000000001,0.02231509205298812,0.04346666666666666,0.03300890452253419,-0.005966666666666666,0.007365309075509173,0.07876213051934121,0.030380641830401314
01_symmetric_dense_treadmill,119,119.0,1.9833333333333334,3,0.05146666666666666,0.021546409858205568,0.0391,0.03204689272508855,0.0038333333333333327,0.010213933837872871,0.07481092738250782,0.029889784856222023
01_symmetric_dense_treadmill,120,120.0,2.0,3,0.048966666666666665,0.020720548040800254,0.0444,0.03472405506273713,0.002133333333333334,0.012410927085077534,0.07486404413402299,0.034258465347261687
01_symmetric_dense_treadmill,121,121.0,2.0166666666666666,3,0.04526666666666667,0.017942531717805167,0.041733333333333324,0.03802737318184246,-0.0016,0.012355970216862779,0.07385151026558319,0.03301990130834579
01_symmetric_dense_treadmill,122,122.0,2.033333333333333,3,0.04243333333333333,0.015340179630992302,0.048499999999999995,0.03833605787419116,-0.0014333333333333325,0.012604937304264723,0.0762809045136013,0.032123461882141886
01_symmetric_dense_treadmill,123,123.0,2.05,3,0.0451,0.016599497984376915,0.050666666666666665,0.03666175724708848,0.0034000000000000007,0.01047329938462565,0.07596153068732764,0.03392021906109133
01_symmetric_dense_treadmill,124,124.0,2.066666666666667,3,0.04673333333333333,0.013347825457520956,0.046033333333333336,0.03904532978190578,0.008166666666666668,0.009550101802831447,0.0786416618715683,0.02977472936970139
01_symmetric_dense_treadmill,125,125.0,2.0833333333333335,3,0.04616666666666666,0.010433652817259692,0.05226666666666666,0.037414183288040796,0.0062,0.004978955713801841,0.07906508550848006,0.029302408207660495
01_symmetric_dense_treadmill,126,126.0,2.1,3,0.0464,0.011751170154499507,0.056133333333333334,0.03715895286169643,0.005533333333333334,0.004133736539473431,0.08026796743833331,0.03133299701048931
01_symmetric_dense_treadmill,127,127.0,2.1166666666666667,3,0.04196666666666667,0.010721370144612013,0.05416666666666667,0.034498808353010946,0.0038,0.006223343153000644,0.07406512939270189,0.030916958194834813
01_symmetric_dense_treadmill,128,128.0,2.1333333333333333,3,0.03916666666666667,0.015496487057107851,0.05783333333333333,0.035625474655707326,0.0011999999999999997,0.01041457312295292,0.07474926589167358,0.035554656858531805
01_symmetric_dense_treadmill,129,129.0,2.15,3,0.035866666666666665,0.01555188448745396,0.05446666666666666,0.037368316942446196,0.0007666666666666669,0.008499869280040593,0.07099991016744911,0.03628798760986541
01_symmetric_dense_treadmill,130,130.0,2.1666666666666665,3,0.036033333333333334,0.014516695369278937,0.05446666666666666,0.03623498922925802,0.003933333333333334,0.009815860181925531,0.07076719998050529,0.03544441709860081
01_symmetric_dense_treadmill,131,131.0,2.183333333333333,3,0.031433333333333334,0.012716175176172713,0.05300000000000001,0.03512582146133146,-0.002133333333333333,0.009387462087510366,0.06718713011756959,0.03357672467571926
01_symmetric_dense_treadmill,132,132.0,2.2,3,0.0271,0.010726291686008419,0.04786666666666666,0.03612023132693243,0.0015333333333333334,0.005414281526153258,0.059744650057199304,0.034326618361043525
01_symmetric_dense_treadmill,133,133.0,2.216666666666667,3,0.022566666666666665,0.012874565796346084,0.05356666666666667,0.03366671617158077,0.0041333333333333335,0.003915921915008578,0.061453602029041675,0.03352800916887376
01_symmetric_dense_treadmill,134,134.0,2.2333333333333334,3,0.02756666666666667,0.012392784639099928,0.05783333333333333,0.037486723575746714,0.0129,0.0024110855093366834,0.06838398319345342,0.0369049737564655
01_symmetric_dense_treadmill,135,135.0,2.25,3,0.031100000000000003,0.01308523340767498,0.053766666666666664,0.03412146603597865,0.0075,0.004174126655161931,0.06456989534747497,0.035006322868039126
