run_dir,case,replicate,frame,time_s,time_min,dx,dy,dz,net_displacement
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,4,4.0,0.06666666666666667,0.0024,-0.0016,-0.0039,0.004850773134253961
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,5,5.0,0.08333333333333333,0.0038,-0.0044,-0.0053,0.007867019766086775
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,6,6.0,0.1,0.001,-0.0053,-0.0022,0.00582494635168428
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,7,7.0,0.11666666666666667,0.0006,-0.004,-0.0019,0.004468780594300866
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,8,8.0,0.13333333333333333,0.0011,-0.0056,-0.0015,0.005900847396772772
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,1,1.0,0.016666666666666666,0.0041,-0.0011,0.0018,0.004610856753359402
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,2,2.0,0.03333333333333333,0.009,0.0015,0.0008,0.009159148432032313
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,3,3.0,0.05,0.01,0.003,-0.0003,0.010444615837837215
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,4,4.0,0.06666666666666667,0.009,0.0016,0.0011,0.009207062506576134
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,5,5.0,0.08333333333333333,0.0088,-0.0045,0.0031,0.010358571330062847
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,6,6.0,0.1,0.005,-0.0062,-0.001,0.008027452896155791
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,7,7.0,0.11666666666666667,0.0035,-0.0073,-0.0026,0.008502940667792525
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/07_push_filaments_fixed_binders,07_push_filaments_fixed_binders,r0001,8,8.0,0.13333333333333333,0.0033,-0.0049,-0.0036,0.0069180922225711905
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,1,1.0,0.016666666666666666,-0.0038,0.0028,-0.0004,0.004737087712930805
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,2,2.0,0.03333333333333333,-0.0029,0.0035,-0.0028,0.005338539126015656
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,3,3.0,0.05,-0.0022,0.0045,-0.0044,0.006667083320313313
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,4,4.0,0.06666666666666667,-0.0011,0.0012,-0.0076,0.007772387020729217
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,5,5.0,0.08333333333333333,0.0011,0.0002,-0.0105,0.010559356040971439
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,6,6.0,0.1,0.0027,0.0031,-0.0064,0.007606576102294646
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,7,7.0,0.11666666666666667,-0.0009,-0.0006,-0.009,0.009064766957842876
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/08_push_filaments_fixed_plus_motors,08_push_filaments_fixed_plus_motors,r0001,8,8.0,0.13333333333333333,-0.0002,-0.0058,-0.0097,0.011303539268742335
