model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
fixed_global,total480,c10_m48,1:4,r0025,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0025,400,0.009560635356359143,0.002802724366185456,0.01783541371265074,13.333333333333334,2.2187868225350535,0.025,nan,0.4916497975708508,0.4916497975708508,0.0027657957525975734,0.0029083782639823335,0.00271529246044062
fixed_global,total480,c10_m48,1:4,r0028,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0028,400,0.009560635356359143,0.0027420965387687755,0.013519316491146398,4.2,2.1818701134525558,0.0225,nan,0.1770030488256891,0.1770030488256891,0.002647026246241671,0.002986492621972817,0.002548615258846022
fixed_global,total480,c10_m48,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0002,400,0.009853449874497095,0.0024188024367217164,0.021487956469603636,1.6,1.9295375970988269,0.02,1.5333333333333334,0.39708141321044577,0.39708141321044577,0.0029759656970412733,0.002051917770824764,0.002332773977992829
fixed_global,total480,c10_m48,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0005,400,0.009853449874497095,0.0027294200254544465,0.010833034015913191,4.3,2.1734073843316875,0.0075,nan,0.26913666733020003,0.26913666733020003,0.0028537420347595076,0.002612985479957423,0.0027498082904716323
fixed_global,total480,c10_m48,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0008,400,0.009853449874497095,0.002838443835807206,0.027218782249741835,11.4,2.2643051202453517,0.02,11.266666666666667,0.5982972136222913,0.5982972136222913,0.0028848218756067807,0.0024522456658491168,0.003238525811055787
fixed_global,total480,c10_m48,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0011,400,0.009853449874497095,0.0028447315559026343,0.01523616048755716,1.6333333333333333,2.273933627996188,0.0225,nan,0.6095522261723378,0.6095522261723378,0.0032889307487053263,0.0028459200181227213,0.0024398615308909273
fixed_global,total480,c10_m48,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0014,400,0.009853449874497095,0.003223307288876107,0.018857413352935393,1.3333333333333333,2.574691982380271,0.0375,1.2,0.5244536940686783,0.5244536940686783,0.004092958763460076,0.002544102817637268,0.0032110335881916294
fixed_global,total480,c10_m48,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0017,400,0.009853449874497095,0.002808310809167456,0.012017748249580145,5.2,2.2334249948740332,0.0075,nan,0.36294549266247456,0.36294549266247456,0.0027700486163632397,0.0028822044499799736,0.002758457029181381
fixed_global,total480,c10_m48,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0020,400,0.009853449874497095,0.0024220262941046095,0.013268916712030565,4.8,1.930408188250481,0.0175,4.733333333333333,0.2117583015786607,0.2117583015786607,0.0025116451536451407,0.0028277613502551515,0.0018760346703801472
fixed_global,total480,c10_m48,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0023,400,0.009853449874497095,0.0028975116346258573,0.019521249359959025,6.2,2.3024403265449855,0.035,0.26666666666666666,0.8394777265745009,0.8394777265745009,0.0036101781070661293,0.003019413670166445,0.0021105451036985243
fixed_global,total480,c10_m48,1:8,r0026,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0026,400,0.009853449874497095,0.00266643388756288,0.01371781927954057,6.566666666666666,2.131208260547493,0.0125,nan,0.3389487383936254,0.3389487383936254,0.002684393817308523,0.0029439055838503068,0.0023324034594495555
fixed_global,total480,c10_m48,1:8,r0029,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0029,400,0.009853449874497095,0.0026472055404881834,0.016514690168297645,1.2333333333333334,2.110819987946102,0.0175,nan,0.6572327044025157,0.6572327044025157,0.0033799979874308233,0.002288205335266693,0.002392608056496192
fixed_global,total480,c10_m48,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0003,400,0.009608760109627612,0.0023778258167616055,0.01774530271398765,1.7,1.896910966561685,0.0325,1.4,0.5618475991649268,0.5618475991649268,0.003250782534432063,0.0018185907510394632,0.0022251800950481467
fixed_global,total480,c10_m48,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0006,400,0.009608760109627612,0.002634955960267552,0.03163659793814433,3.7666666666666666,2.106547242440846,0.0375,2.2666666666666666,0.4788659793814432,0.4788659793814432,0.0032940660539775317,0.0025916029536605396,0.002085863210951249
fixed_global,total480,c10_m48,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0009,400,0.009608760109627612,0.002144600849283038,0.013276038994355976,2.433333333333333,1.71183255218169,0.0075,nan,0.04386865059004608,0.04386865059004608,0.0024069643092525152,0.0020055854040993593,0.0020654486740249015
fixed_global,total480,c10_m48,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0012,400,0.009608760109627612,0.002170274320231193,0.008842443729903476,7.466666666666667,1.729252682337152,0.0,nan,0.37004287245444756,0.37004287245444756,0.002535106267867304,0.0020944870199717126,0.001925641444431383
fixed_global,total480,c10_m48,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0015,400,0.009608760109627612,0.0021876921847300405,0.021580513504560583,0.9666666666666667,1.7449161391994643,0.0125,0.9666666666666667,0.29407256004087967,0.29407256004087967,0.0029961470189059595,0.0017704438502470594,0.0019310595504209772
fixed_global,total480,c10_m48,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0018,400,0.009608760109627612,0.0025444379914868853,0.020690564048497617,10.733333333333333,2.029359666108369,0.0225,10.7,0.46522655426765125,0.46522655426765125,0.0021157630090351274,0.002235565922681416,0.003287515344407339
fixed_global,total480,c10_m48,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0021,400,0.009608760109627612,0.002763104056302513,0.01743740419008666,9.0,2.207672820923462,0.025,9.0,0.7754215636177819,0.7754215636177819,0.0026370873457552454,0.0026219425396157604,0.003039212575830283
fixed_global,total480,c10_m48,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0024,400,0.009608760109627612,0.0020273486228789737,0.010141340606852275,5.4,1.6168207293603358,0.0075,nan,0.1722306525037942,0.1722306525037942,0.0016543457798913427,0.0022957586416564174,0.0020588435503515806
fixed_global,total480,c10_m48,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0027,400,0.009608760109627612,0.0022912974984188573,0.010710767685664146,11.666666666666666,1.8213347650119744,0.005,nan,0.01512849347121259,0.01512849347121259,0.0022618974425808454,0.0019487226969378416,0.0027102656424408088
fixed_global,total480,c10_m48,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global/total480/c10_m48/r0030,400,0.009608760109627612,0.0023284674774709806,0.017912975508077106,1.4666666666666666,1.852833936191294,0.01,nan,0.5214434057971404,0.5214434057971404,0.002748097216064505,0.0019368750865998016,0.0023956653380667633
fixed_global,total480,c20_m24,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0001,400,0.009560635356359143,0.002673931546743693,0.013296308504339913,2.3,2.1256301783126332,0.01,nan,0.7199687987519501,0.7199687987519501,0.0029077139961084025,0.002494302276784351,0.0026672466537627838
fixed_global,total480,c20_m24,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0004,400,0.009560635356359143,0.0026034673263394775,0.018079315707620502,11.366666666666667,2.07505938514292,0.01,11.333333333333334,0.1102967590112901,0.1102967590112901,0.002891002147780815,0.0024716083378191764,0.0024932551471526536
fixed_global,total480,c20_m24,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0007,400,0.009560635356359143,0.0026139658194239595,0.012921101119269543,13.033333333333333,2.0809935881398793,0.01,nan,0.26727782475190354,0.26727782475190354,0.002556055530877745,0.0025714083586608166,0.0027153012656183947
fixed_global,total480,c20_m24,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0010,400,0.009560635356359143,0.003106449108939438,0.01548602323874887,12.533333333333333,2.483011059439411,0.0325,nan,0.1619226638023632,0.1619226638023632,0.0038531515586498863,0.002868893780590928,0.0027001568015862566
fixed_global,total480,c20_m24,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0013,400,0.009560635356359143,0.0028169671924337574,0.01538365868152007,7.266666666666667,2.2381200925679705,0.01,nan,0.39470980996404664,0.39470980996404664,0.0032964315517227277,0.002492894785453689,0.002752498507636985
fixed_global,total480,c20_m24,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0016,400,0.009560635356359143,0.00244503230337039,0.009656822858019234,0.4,1.9532182423468711,0.005,nan,0.1919456066945603,0.1919456066945603,0.0024285078458080034,0.0022282755159013265,0.002708237864975609
fixed_global,total480,c20_m24,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0019,400,0.009560635356359143,0.003180879799472299,0.0160733714130288,6.366666666666666,2.5410937312745907,0.0175,nan,0.9161939143888593,0.9161939143888593,0.003379884041043431,0.0029348229321504576,0.0032818494586426155
fixed_global,total480,c20_m24,1:4,r0022,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0022,400,0.009560635356359143,0.0028364806217708637,0.012545163177034954,12.333333333333334,2.260360968004926,0.015,nan,0.32097186700767266,0.32097186700767266,0.002650378007817329,0.0029245670322216146,0.0029046733659911545
fixed_global,total480,c20_m24,1:4,r0025,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0025,400,0.009560635356359143,0.0036322521402522667,0.020512252956381788,0.6,2.899332709506396,0.075,0.5333333333333333,1.108355795148248,1.108355795148248,0.004671949880045338,0.003246391318437503,0.0031296192565640167
fixed_global,total480,c20_m24,1:4,r0028,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0028,400,0.009560635356359143,0.0027051136573823477,0.01370668081945169,6.866666666666666,2.153661855217869,0.02,nan,0.33237896928682953,0.33237896928682953,0.0027081580733201334,0.0026120668857718085,0.0028088902241379544
fixed_global,total480,c20_m24,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0002,400,0.009853449874497095,0.0026508039467537403,0.01712745364998952,2.1,2.1191834971057517,0.03,3.7,0.4668259023354565,0.4668259023354565,0.0035918734081545594,0.0024132102277792836,0.002067993198200084
fixed_global,total480,c20_m24,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0005,400,0.009853449874497095,0.0027305351966599107,0.010433715220949519,2.5,2.181340805598237,0.0025,nan,0.46372067648663456,0.46372067648663456,0.0030192258986901904,0.002868543958374335,0.0023102641447609253
fixed_global,total480,c20_m24,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0008,400,0.009853449874497095,0.0028978972266317194,0.017802151239046354,3.2333333333333334,2.314228071542842,0.0225,3.2,0.3902374670184685,0.3902374670184685,0.0038469873568632404,0.002575720709244984,0.002404651059535987
fixed_global,total480,c20_m24,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0011,400,0.009853449874497095,0.002352850372489285,0.011949449449449367,2.7,1.8697024346999938,0.01,nan,0.23598598598598552,0.23598598598598552,0.0029489679751219487,0.002260996434678893,0.0019165152271325816
fixed_global,total480,c20_m24,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0014,400,0.009853449874497095,0.0034337274324414847,0.019010934393637935,5.8,2.725565195338032,0.06,4.2,0.9869189883078451,0.9869189883078451,0.0033566827270601982,0.003913343343521191,0.002954536083421767
fixed_global,total480,c20_m24,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0017,400,0.009853449874497095,0.00274630300139169,0.014681345486153352,4.4,2.1883698024565637,0.0175,nan,0.026505347574851124,0.026505347574851124,0.002353209756671666,0.003065571421730222,0.0027378131775054526
fixed_global,total480,c20_m24,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0020,400,0.009853449874497095,0.0026412491652844294,0.011501698342266851,5.133333333333334,2.1008796829237784,0.0125,nan,0.5894791129448173,0.5894791129448173,0.002370754345948665,0.003079727940448389,0.0023848908998368116
fixed_global,total480,c20_m24,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0023,400,0.009853449874497095,0.002736133370840481,0.012116508638246266,0.23333333333333334,2.1845790093065687,0.01,nan,0.34427422451354395,0.34427422451354395,0.00336482704283094,0.0022061487375079187,0.0027718825924665856
fixed_global,total480,c20_m24,1:8,r0026,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0026,400,0.009853449874497095,0.002769897832598478,0.01386623164763455,13.333333333333334,2.198228624969483,0.01,nan,0.07779363784665674,0.07779363784665674,0.002858917505043607,0.0024044657287274978,0.0031074663406876124
fixed_global,total480,c20_m24,1:8,r0029,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0029,400,0.009853449874497095,0.003551907555503594,0.017351526264814905,12.266666666666667,2.833683991126796,0.0525,8.933333333333334,1.0209643605870018,1.0209643605870018,0.0032481134362513197,0.003820255015223028,0.003520605122168523
fixed_global,total480,c20_m24,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0003,400,0.009608760109627612,0.0027682761823459574,0.017339135021096838,5.1,2.2100059669738115,0.0275,5.066666666666666,1.0002637130801693,1.0002637130801693,0.0027581460936391884,0.003017511300765246,0.002492094600614752
fixed_global,total480,c20_m24,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0006,400,0.009608760109627612,0.0022921582799155103,0.010969261279127174,2.8666666666666667,1.8311237483746492,0.0075,nan,0.35770946950917226,0.35770946950917226,0.0028331809431680977,0.002190256824924675,0.0019173759999274757
fixed_global,total480,c20_m24,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0009,400,0.009608760109627612,0.002877514466918768,0.021443793287160284,5.666666666666667,2.2992145570192974,0.0425,1.8333333333333333,0.8452317527970166,0.8452317527970166,0.004102565302872702,0.002752128133718092,0.0019082541654041356
fixed_global,total480,c20_m24,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0012,400,0.009608760109627612,0.0021535596198273567,0.017895442359249114,7.9,1.7181560068538428,0.01,7.866666666666666,0.2139410187667563,0.2139410187667563,0.0020175523139669715,0.002509008118924665,0.0018701061429784228
fixed_global,total480,c20_m24,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0015,400,0.009608760109627612,0.0026875452643311086,0.015794223826715026,4.866666666666666,2.144621049010013,0.02,4.633333333333334,0.7485817431665809,0.7485817431665809,0.0020603775258468907,0.003397622916435535,0.0024441965090941467
fixed_global,total480,c20_m24,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0018,400,0.009608760109627612,0.0023743416469758118,0.01144554566592415,0.7333333333333333,1.8908438759562842,0.005,nan,0.6677664974619282,0.6677664974619282,0.0023335364400389027,0.002267822977464999,0.0025333769145492015
fixed_global,total480,c20_m24,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0021,400,0.009608760109627612,0.002806699969545139,0.016004001683588454,7.866666666666666,2.2321933325549526,0.04,7.566666666666666,0.8538616856180846,0.8538616856180846,0.0026102847426451975,0.003067423614279087,0.0026865844374153757
fixed_global,total480,c20_m24,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0024,400,0.009608760109627612,0.002364706646542395,0.010442189182165683,9.433333333333334,1.8889748555393446,0.0025,nan,0.4000507356671739,0.4000507356671739,0.002746880341483939,0.002055451784267406,0.0023716498499256364
fixed_global,total480,c20_m24,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0027,400,0.009608760109627612,0.0020835896704593207,0.012264150943396265,10.9,1.6566291487663785,0.0025,nan,0.4053908355795145,0.4053908355795145,0.002000111603000942,0.0020688649683886875,0.0021762812379260534
fixed_global,total480,c20_m24,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global/total480/c20_m24/r0030,400,0.009608760109627612,0.002251348719028588,0.013815895039549969,1.1333333333333333,1.799627787887778,0.005,nan,-0.08073878627968317,0.08073878627968317,0.0025616401916736553,0.0019884373093200887,0.00227052449163555
fixed_global,total480,c40_m12,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0001,400,0.009560635356359143,0.00280592189230255,0.014507118778182213,5.466666666666667,2.2339667082050254,0.0175,nan,0.393694998190349,0.393694998190349,0.0029025926642027053,0.0027079153068406744,0.0028303277393495934
fixed_global,total480,c40_m12,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0004,400,0.009560635356359143,0.0029742160348610667,0.014973451308128577,7.433333333333334,2.3775506658903414,0.0175,nan,0.9966092853416796,0.9966092853416796,0.0029821393195996774,0.003059941051842953,0.0028688601308062747
fixed_global,total480,c40_m12,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0007,400,0.009560635356359143,0.0027226346661372003,0.018747654079743103,0.03333333333333333,2.1523966708562323,0.02,nan,0.7558711086837782,0.7558711086837782,0.0029931566856094154,0.00249041521680526,0.002742793422492906
fixed_global,total480,c40_m12,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0010,400,0.009560635356359143,0.0033844719082979403,0.018186697686693287,12.8,2.703566139474791,0.0275,nan,0.691252587991719,0.691252587991719,0.0036930755319066165,0.0033622491130967996,0.003129583267616555
fixed_global,total480,c40_m12,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0013,400,0.009560635356359143,0.002810614169553444,0.012690012869931724,1.1,2.2455452076966282,0.0175,nan,0.3069584736251403,0.3069584736251403,0.003032056216481388,0.002777790016089948,0.002647041798829011
fixed_global,total480,c40_m12,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0016,400,0.009560635356359143,0.002928723426377589,0.015599009600798047,13.266666666666667,2.33433544768677,0.0125,nan,0.43419451633589645,0.43419451633589645,0.0031718619621423825,0.002826639645337627,0.0028247469485148708
fixed_global,total480,c40_m12,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0019,400,0.009560635356359143,0.0031176449184558475,0.023829530115694303,1.2333333333333334,2.4891517058710564,0.03,1.2,0.8111959287531813,0.8111959287531813,0.0033953792334551584,0.0031717590436840925,0.002803389175943216
fixed_global,total480,c40_m12,1:4,r0022,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0022,400,0.009560635356359143,0.0029828228714589133,0.011474462466308483,0.9666666666666667,2.375706542077918,0.025,nan,0.6678103526632302,0.6678103526632302,0.0031038063583193995,0.0030718943226280405,0.0027709316301477147
fixed_global,total480,c40_m12,1:4,r0024,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0024,400,0.009560635356359143,0.00274007098807358,0.014455249756949215,5.0,2.1900913816538328,0.0175,nan,0.7754192872117407,0.7754192872117407,0.0026437750873284584,0.002714445878324374,0.0028568876189976273
fixed_global,total480,c40_m12,1:4,r0027,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0027,400,0.009560635356359143,0.003073899940290915,0.02078642082422253,8.466666666666667,2.4544213366220307,0.0175,nan,1.0407082540106651,1.0407082540106651,0.0031517092147570667,0.0026830949025849404,0.0034507049173475883
fixed_global,total480,c40_m12,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0002,400,0.009853449874497095,0.0026897906167438063,0.014015504334899065,6.166666666666667,2.1319423688315378,0.0125,nan,0.5990723518284987,0.5990723518284987,0.003079128530338835,0.00244324734828129,0.002618418697290134
fixed_global,total480,c40_m12,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0005,400,0.009853449874497095,0.002873539398428756,0.013859847692921742,4.266666666666667,2.297378030370912,0.015,nan,0.9820295983086692,0.9820295983086692,0.003264756099005148,0.002863026507332575,0.0025301970037404854
fixed_global,total480,c40_m12,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0008,400,0.009853449874497095,0.002801485697889578,0.012996342737722016,8.133333333333333,2.2263957492579785,0.0375,5.766666666666667,0.8357740585774056,0.8357740585774056,0.002502792728980217,0.0034289461592145304,0.0023543513017176
fixed_global,total480,c40_m12,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0011,400,0.009853449874497095,0.0024086522609503597,0.008976881930787245,2.9,1.9254000603453922,0.0,nan,0.557134870428516,0.557134870428516,0.002795718711739554,0.002190227275556525,0.0023071472240431923
fixed_global,total480,c40_m12,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0014,400,0.009853449874497095,0.003233625987360913,0.01771404271404281,3.2,2.578300741288682,0.045,11.7,0.8368831168831172,0.8368831168831172,0.0031585586523708627,0.0031985697531318373,0.0033419576514691364
fixed_global,total480,c40_m12,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0017,400,0.009853449874497095,0.0031459281517844857,0.013756883353679972,0.23333333333333334,2.5003915605519866,0.0275,nan,1.3026322223910491,1.3026322223910491,0.003230749637387685,0.0029610435891526256,0.0032805764541356188
fixed_global,total480,c40_m12,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0020,400,0.009853449874497095,0.0023288048101456848,0.010081505061296736,11.533333333333333,1.8577789420864201,0.005,nan,0.2290869327501368,0.2290869327501368,0.0020532675495264813,0.0024598709507771778,0.002429026282809511
fixed_global,total480,c40_m12,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0023,400,0.009853449874497095,0.003539270642483129,0.024438055410350434,1.2333333333333334,2.8244902202070987,0.055,1.2,1.5002613695765803,1.5002613695765803,0.0042043450996133765,0.0034702759728501053,0.003014120566501863
fixed_global,total480,c40_m12,1:8,r0025,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0025,400,0.009853449874497095,0.0026786993578535455,0.016358217893687382,3.4,2.1337288465057362,0.0075,nan,0.4656786271450866,0.4656786271450866,0.0027857601195144174,0.0028954926188267858,0.0023332091304975934
fixed_global,total480,c40_m12,1:8,r0028,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0028,400,0.009853449874497095,0.0026744678097367918,0.014348163403412273,9.133333333333333,2.1366240169017994,0.0375,2.966666666666667,0.5472036942021549,0.5472036942021549,0.003046805379997817,0.002140173248582057,0.002948025163264641
fixed_global,total480,c40_m12,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0003,400,0.009608760109627612,0.002827123146157978,0.01578353791046555,0.03333333333333333,2.244880852852525,0.015,nan,0.9302227118085223,0.9302227118085223,0.0032596465363539696,0.0028737239765588138,0.0023808604897194428
fixed_global,total480,c40_m12,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0006,400,0.009608760109627612,0.0020692882490982198,0.009392691713844437,6.033333333333333,1.6507985869265434,0.0,nan,0.24137931034482762,0.24137931034482762,0.0020653187555588572,0.0022513234447288023,0.0018644568780035388
fixed_global,total480,c40_m12,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0009,400,0.009608760109627612,0.002186788723398807,0.009669569672131312,1.0666666666666667,1.7453328806440778,0.0025,nan,0.42136323007957255,0.42136323007957255,0.00240848405501205,0.002210287834441705,0.001958493982036894
fixed_global,total480,c40_m12,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0012,400,0.009608760109627612,0.0026389882806901544,0.014702138492871886,2.5,2.108493256335845,0.0225,2.433333333333333,1.1975560081466399,1.1975560081466399,0.003631953773382433,0.002301667318577662,0.002123226835548876
fixed_global,total480,c40_m12,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0015,400,0.009608760109627612,0.0026414963105431655,0.01572245322245338,10.933333333333334,2.1035175396325583,0.015,10.9,0.9025467775467773,0.9025467775467773,0.0025466031244724486,0.002597994745179546,0.002777507943726052
fixed_global,total480,c40_m12,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0018,400,0.009608760109627612,0.0025559650102125065,0.012500000000000119,0.3,2.034440375516944,0.0125,nan,0.5382653061224495,0.5382653061224495,0.0028020915568461352,0.0025594650176866,0.002328376764636049
fixed_global,total480,c40_m12,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0021,400,0.009608760109627612,0.0025197865057779555,0.010997442455242867,0.26666666666666666,2.010737805773652,0.01,nan,0.4268542199488487,0.4268542199488487,0.00273768046979029,0.0022072043761795397,0.002679770763200052
fixed_global,total480,c40_m12,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0026,400,0.009608760109627612,0.0023683894681176725,0.014320785597381272,0.9666666666666667,1.8870738221755348,0.005,nan,0.28450627386797456,0.28450627386797456,0.002454195826995088,0.002355923327623397,0.002304717440390411
fixed_global,total480,c40_m12,1:16,r0029,/home/thekaka/project/cytosim/clu_fixed_global/total480/c40_m12/r0029,400,0.009608760109627612,0.002237470829479714,0.010273098519653013,12.766666666666667,1.7782785616783845,0.0025,nan,0.09719387755101964,0.09719387755101964,0.002111650742195278,0.0022646371510046223,0.002320658937556902
fixed_global,total480,c60_m8,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0001,400,0.009560635356359143,0.0029040204784220734,0.016058102229045357,2.2666666666666666,2.3191745232651817,0.03,nan,1.0108474817160251,1.0108474817160251,0.0030740588816282857,0.003024182077932297,0.0026119684943909853
fixed_global,total480,c60_m8,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0004,400,0.009560635356359143,0.002868085291051148,0.013404910250704616,9.266666666666667,2.291096863546313,0.005,nan,0.7634854771784235,0.7634854771784235,0.00294699320045799,0.002873596977672124,0.0027900944955354203
fixed_global,total480,c60_m8,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0007,400,0.009560635356359143,0.0028451388632332116,0.010844455852156154,6.366666666666666,2.272260987917165,0.0125,nan,0.48896303901437377,0.48896303901437377,0.0030314255546238767,0.002902836055893401,0.002609851113809414
fixed_global,total480,c60_m8,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0010,400,0.009560635356359143,0.0028201612835335077,0.014412450600196212,0.5333333333333333,2.2513164635036045,0.015,nan,0.634751773049645,0.634751773049645,0.0032077984811830153,0.0028701162297835696,0.002410832516680067
fixed_global,total480,c60_m8,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0013,400,0.009560635356359143,0.002966446410421792,0.013026060978201998,0.5333333333333333,2.3696094640245606,0.0225,nan,0.7887357414448661,0.7887357414448661,0.003331166246811611,0.0028369176137811093,0.0027834514406944173
